"","X.x","Date","Species","site","transect","average_value","Week.x","month","year.x","YearMonth.x","YearMonthSite.x","WeekYearSite","cape.x","X.y","YearMonth.y","SiteCode","average_chl","Week.y","cape.y","year.y","YearMonthSite.y"
"1537",1029,"2025-04-28","Egregia menziesii","BB",1,0,17,4,25,"Apr 2025","Apr 2025_BB","17_25_BB","Foulweather",133,"Apr 2025","BB",8.90333333333333,17,"Foulweather",25,"Apr 2025_BB"
"1538",1029,"2025-04-28","Egregia menziesii","BB",1,0,17,4,25,"Apr 2025","Apr 2025_BB","17_25_BB","Foulweather",134,"Apr 2025","BB",8.90333333333333,17,"Foulweather",25,"Apr 2025_BB"
"1539",1029,"2025-04-28","Egregia menziesii","BB",1,0,17,4,25,"Apr 2025","Apr 2025_BB","17_25_BB","Foulweather",135,"Apr 2025","BB",8.90333333333333,17,"Foulweather",25,"Apr 2025_BB"
"1540",1030,"2025-04-28","Egregia menziesii","BB",2,0.2,17,4,25,"Apr 2025","Apr 2025_BB","17_25_BB","Foulweather",133,"Apr 2025","BB",8.90333333333333,17,"Foulweather",25,"Apr 2025_BB"
"1541",1030,"2025-04-28","Egregia menziesii","BB",2,0.2,17,4,25,"Apr 2025","Apr 2025_BB","17_25_BB","Foulweather",134,"Apr 2025","BB",8.90333333333333,17,"Foulweather",25,"Apr 2025_BB"
"1542",1030,"2025-04-28","Egregia menziesii","BB",2,0.2,17,4,25,"Apr 2025","Apr 2025_BB","17_25_BB","Foulweather",135,"Apr 2025","BB",8.90333333333333,17,"Foulweather",25,"Apr 2025_BB"
"1543",1031,"2025-04-28","Egregia menziesii","BB",3,0,17,4,25,"Apr 2025","Apr 2025_BB","17_25_BB","Foulweather",133,"Apr 2025","BB",8.90333333333333,17,"Foulweather",25,"Apr 2025_BB"
"1544",1031,"2025-04-28","Egregia menziesii","BB",3,0,17,4,25,"Apr 2025","Apr 2025_BB","17_25_BB","Foulweather",134,"Apr 2025","BB",8.90333333333333,17,"Foulweather",25,"Apr 2025_BB"
"1545",1031,"2025-04-28","Egregia menziesii","BB",3,0,17,4,25,"Apr 2025","Apr 2025_BB","17_25_BB","Foulweather",135,"Apr 2025","BB",8.90333333333333,17,"Foulweather",25,"Apr 2025_BB"
"1546",1032,"2025-04-28","Egregia menziesii","BB",4,0,17,4,25,"Apr 2025","Apr 2025_BB","17_25_BB","Foulweather",133,"Apr 2025","BB",8.90333333333333,17,"Foulweather",25,"Apr 2025_BB"
"1547",1032,"2025-04-28","Egregia menziesii","BB",4,0,17,4,25,"Apr 2025","Apr 2025_BB","17_25_BB","Foulweather",134,"Apr 2025","BB",8.90333333333333,17,"Foulweather",25,"Apr 2025_BB"
"1548",1032,"2025-04-28","Egregia menziesii","BB",4,0,17,4,25,"Apr 2025","Apr 2025_BB","17_25_BB","Foulweather",135,"Apr 2025","BB",8.90333333333333,17,"Foulweather",25,"Apr 2025_BB"
"1549",1033,"2025-04-28","Egregia menziesii","BB",5,0,17,4,25,"Apr 2025","Apr 2025_BB","17_25_BB","Foulweather",133,"Apr 2025","BB",8.90333333333333,17,"Foulweather",25,"Apr 2025_BB"
"1550",1033,"2025-04-28","Egregia menziesii","BB",5,0,17,4,25,"Apr 2025","Apr 2025_BB","17_25_BB","Foulweather",134,"Apr 2025","BB",8.90333333333333,17,"Foulweather",25,"Apr 2025_BB"
"1551",1033,"2025-04-28","Egregia menziesii","BB",5,0,17,4,25,"Apr 2025","Apr 2025_BB","17_25_BB","Foulweather",135,"Apr 2025","BB",8.90333333333333,17,"Foulweather",25,"Apr 2025_BB"
"1552",1034,"2025-04-28","Lessoniopsis littoralis","BB",1,0.5,17,4,25,"Apr 2025","Apr 2025_BB","17_25_BB","Foulweather",133,"Apr 2025","BB",8.90333333333333,17,"Foulweather",25,"Apr 2025_BB"
"1553",1034,"2025-04-28","Lessoniopsis littoralis","BB",1,0.5,17,4,25,"Apr 2025","Apr 2025_BB","17_25_BB","Foulweather",134,"Apr 2025","BB",8.90333333333333,17,"Foulweather",25,"Apr 2025_BB"
"1554",1034,"2025-04-28","Lessoniopsis littoralis","BB",1,0.5,17,4,25,"Apr 2025","Apr 2025_BB","17_25_BB","Foulweather",135,"Apr 2025","BB",8.90333333333333,17,"Foulweather",25,"Apr 2025_BB"
"1555",1035,"2025-04-28","Lessoniopsis littoralis","BB",2,0.6,17,4,25,"Apr 2025","Apr 2025_BB","17_25_BB","Foulweather",133,"Apr 2025","BB",8.90333333333333,17,"Foulweather",25,"Apr 2025_BB"
"1556",1035,"2025-04-28","Lessoniopsis littoralis","BB",2,0.6,17,4,25,"Apr 2025","Apr 2025_BB","17_25_BB","Foulweather",134,"Apr 2025","BB",8.90333333333333,17,"Foulweather",25,"Apr 2025_BB"
"1557",1035,"2025-04-28","Lessoniopsis littoralis","BB",2,0.6,17,4,25,"Apr 2025","Apr 2025_BB","17_25_BB","Foulweather",135,"Apr 2025","BB",8.90333333333333,17,"Foulweather",25,"Apr 2025_BB"
"1558",1036,"2025-04-28","Lessoniopsis littoralis","BB",3,1.5,17,4,25,"Apr 2025","Apr 2025_BB","17_25_BB","Foulweather",133,"Apr 2025","BB",8.90333333333333,17,"Foulweather",25,"Apr 2025_BB"
"1559",1036,"2025-04-28","Lessoniopsis littoralis","BB",3,1.5,17,4,25,"Apr 2025","Apr 2025_BB","17_25_BB","Foulweather",134,"Apr 2025","BB",8.90333333333333,17,"Foulweather",25,"Apr 2025_BB"
"1560",1036,"2025-04-28","Lessoniopsis littoralis","BB",3,1.5,17,4,25,"Apr 2025","Apr 2025_BB","17_25_BB","Foulweather",135,"Apr 2025","BB",8.90333333333333,17,"Foulweather",25,"Apr 2025_BB"
"1561",1037,"2025-04-28","Lessoniopsis littoralis","BB",4,0.4,17,4,25,"Apr 2025","Apr 2025_BB","17_25_BB","Foulweather",133,"Apr 2025","BB",8.90333333333333,17,"Foulweather",25,"Apr 2025_BB"
"1562",1037,"2025-04-28","Lessoniopsis littoralis","BB",4,0.4,17,4,25,"Apr 2025","Apr 2025_BB","17_25_BB","Foulweather",134,"Apr 2025","BB",8.90333333333333,17,"Foulweather",25,"Apr 2025_BB"
"1563",1037,"2025-04-28","Lessoniopsis littoralis","BB",4,0.4,17,4,25,"Apr 2025","Apr 2025_BB","17_25_BB","Foulweather",135,"Apr 2025","BB",8.90333333333333,17,"Foulweather",25,"Apr 2025_BB"
"1564",1038,"2025-04-28","Lessoniopsis littoralis","BB",5,0.833333333333333,17,4,25,"Apr 2025","Apr 2025_BB","17_25_BB","Foulweather",133,"Apr 2025","BB",8.90333333333333,17,"Foulweather",25,"Apr 2025_BB"
"1565",1038,"2025-04-28","Lessoniopsis littoralis","BB",5,0.833333333333333,17,4,25,"Apr 2025","Apr 2025_BB","17_25_BB","Foulweather",134,"Apr 2025","BB",8.90333333333333,17,"Foulweather",25,"Apr 2025_BB"
"1566",1038,"2025-04-28","Lessoniopsis littoralis","BB",5,0.833333333333333,17,4,25,"Apr 2025","Apr 2025_BB","17_25_BB","Foulweather",135,"Apr 2025","BB",8.90333333333333,17,"Foulweather",25,"Apr 2025_BB"
"1570",1040,"2025-04-29","Hedophyllum sessile","YB",2,4.4,18,4,25,"Apr 2025","Apr 2025_YB","18_25_YB","Perpetua",145,"Apr 2025","YB",27.7066666666667,18,"Perpetua",25,"Apr 2025_YB"
"1571",1040,"2025-04-29","Hedophyllum sessile","YB",2,4.4,18,4,25,"Apr 2025","Apr 2025_YB","18_25_YB","Perpetua",146,"Apr 2025","YB",27.7066666666667,18,"Perpetua",25,"Apr 2025_YB"
"1572",1040,"2025-04-29","Hedophyllum sessile","YB",2,4.4,18,4,25,"Apr 2025","Apr 2025_YB","18_25_YB","Perpetua",147,"Apr 2025","YB",27.7066666666667,18,"Perpetua",25,"Apr 2025_YB"
"1573",1041,"2025-04-29","Hedophyllum sessile","YB",3,2.8,18,4,25,"Apr 2025","Apr 2025_YB","18_25_YB","Perpetua",145,"Apr 2025","YB",27.7066666666667,18,"Perpetua",25,"Apr 2025_YB"
"1574",1041,"2025-04-29","Hedophyllum sessile","YB",3,2.8,18,4,25,"Apr 2025","Apr 2025_YB","18_25_YB","Perpetua",146,"Apr 2025","YB",27.7066666666667,18,"Perpetua",25,"Apr 2025_YB"
"1575",1041,"2025-04-29","Hedophyllum sessile","YB",3,2.8,18,4,25,"Apr 2025","Apr 2025_YB","18_25_YB","Perpetua",147,"Apr 2025","YB",27.7066666666667,18,"Perpetua",25,"Apr 2025_YB"
"1576",1042,"2025-04-29","Hedophyllum sessile","YB",4,10,18,4,25,"Apr 2025","Apr 2025_YB","18_25_YB","Perpetua",145,"Apr 2025","YB",27.7066666666667,18,"Perpetua",25,"Apr 2025_YB"
"1577",1042,"2025-04-29","Hedophyllum sessile","YB",4,10,18,4,25,"Apr 2025","Apr 2025_YB","18_25_YB","Perpetua",146,"Apr 2025","YB",27.7066666666667,18,"Perpetua",25,"Apr 2025_YB"
"1578",1042,"2025-04-29","Hedophyllum sessile","YB",4,10,18,4,25,"Apr 2025","Apr 2025_YB","18_25_YB","Perpetua",147,"Apr 2025","YB",27.7066666666667,18,"Perpetua",25,"Apr 2025_YB"
"1579",1043,"2025-04-29","Hedophyllum sessile","YB",5,7,18,4,25,"Apr 2025","Apr 2025_YB","18_25_YB","Perpetua",145,"Apr 2025","YB",27.7066666666667,18,"Perpetua",25,"Apr 2025_YB"
"1580",1043,"2025-04-29","Hedophyllum sessile","YB",5,7,18,4,25,"Apr 2025","Apr 2025_YB","18_25_YB","Perpetua",146,"Apr 2025","YB",27.7066666666667,18,"Perpetua",25,"Apr 2025_YB"
"1581",1043,"2025-04-29","Hedophyllum sessile","YB",5,7,18,4,25,"Apr 2025","Apr 2025_YB","18_25_YB","Perpetua",147,"Apr 2025","YB",27.7066666666667,18,"Perpetua",25,"Apr 2025_YB"
"1586",1048,"2025-04-30","Egregia menziesii","SH",1,0,18,4,25,"Apr 2025","Apr 2025_SH","18_25_SH","Perpetua",139,"Apr 2025","SH",21.8966666666667,18,"Perpetua",25,"Apr 2025_SH"
"1587",1048,"2025-04-30","Egregia menziesii","SH",1,0,18,4,25,"Apr 2025","Apr 2025_SH","18_25_SH","Perpetua",140,"Apr 2025","SH",21.8966666666667,18,"Perpetua",25,"Apr 2025_SH"
"1588",1048,"2025-04-30","Egregia menziesii","SH",1,0,18,4,25,"Apr 2025","Apr 2025_SH","18_25_SH","Perpetua",141,"Apr 2025","SH",21.8966666666667,18,"Perpetua",25,"Apr 2025_SH"
"1589",1049,"2025-04-30","Egregia menziesii","SH",2,0,18,4,25,"Apr 2025","Apr 2025_SH","18_25_SH","Perpetua",139,"Apr 2025","SH",21.8966666666667,18,"Perpetua",25,"Apr 2025_SH"
"1590",1049,"2025-04-30","Egregia menziesii","SH",2,0,18,4,25,"Apr 2025","Apr 2025_SH","18_25_SH","Perpetua",140,"Apr 2025","SH",21.8966666666667,18,"Perpetua",25,"Apr 2025_SH"
"1591",1049,"2025-04-30","Egregia menziesii","SH",2,0,18,4,25,"Apr 2025","Apr 2025_SH","18_25_SH","Perpetua",141,"Apr 2025","SH",21.8966666666667,18,"Perpetua",25,"Apr 2025_SH"
"1592",1050,"2025-04-30","Egregia menziesii","SH",3,0,18,4,25,"Apr 2025","Apr 2025_SH","18_25_SH","Perpetua",139,"Apr 2025","SH",21.8966666666667,18,"Perpetua",25,"Apr 2025_SH"
"1593",1050,"2025-04-30","Egregia menziesii","SH",3,0,18,4,25,"Apr 2025","Apr 2025_SH","18_25_SH","Perpetua",140,"Apr 2025","SH",21.8966666666667,18,"Perpetua",25,"Apr 2025_SH"
"1594",1050,"2025-04-30","Egregia menziesii","SH",3,0,18,4,25,"Apr 2025","Apr 2025_SH","18_25_SH","Perpetua",141,"Apr 2025","SH",21.8966666666667,18,"Perpetua",25,"Apr 2025_SH"
"1595",1051,"2025-04-30","Hedophyllum sessile","SH",1,0.2,18,4,25,"Apr 2025","Apr 2025_SH","18_25_SH","Perpetua",139,"Apr 2025","SH",21.8966666666667,18,"Perpetua",25,"Apr 2025_SH"
"1596",1051,"2025-04-30","Hedophyllum sessile","SH",1,0.2,18,4,25,"Apr 2025","Apr 2025_SH","18_25_SH","Perpetua",140,"Apr 2025","SH",21.8966666666667,18,"Perpetua",25,"Apr 2025_SH"
"1597",1051,"2025-04-30","Hedophyllum sessile","SH",1,0.2,18,4,25,"Apr 2025","Apr 2025_SH","18_25_SH","Perpetua",141,"Apr 2025","SH",21.8966666666667,18,"Perpetua",25,"Apr 2025_SH"
"1598",1052,"2025-04-30","Hedophyllum sessile","SH",2,0.2,18,4,25,"Apr 2025","Apr 2025_SH","18_25_SH","Perpetua",139,"Apr 2025","SH",21.8966666666667,18,"Perpetua",25,"Apr 2025_SH"
"1599",1052,"2025-04-30","Hedophyllum sessile","SH",2,0.2,18,4,25,"Apr 2025","Apr 2025_SH","18_25_SH","Perpetua",140,"Apr 2025","SH",21.8966666666667,18,"Perpetua",25,"Apr 2025_SH"
"1600",1052,"2025-04-30","Hedophyllum sessile","SH",2,0.2,18,4,25,"Apr 2025","Apr 2025_SH","18_25_SH","Perpetua",141,"Apr 2025","SH",21.8966666666667,18,"Perpetua",25,"Apr 2025_SH"
"1601",1053,"2025-04-30","Hedophyllum sessile","SH",3,2.42857142857143,18,4,25,"Apr 2025","Apr 2025_SH","18_25_SH","Perpetua",139,"Apr 2025","SH",21.8966666666667,18,"Perpetua",25,"Apr 2025_SH"
"1602",1053,"2025-04-30","Hedophyllum sessile","SH",3,2.42857142857143,18,4,25,"Apr 2025","Apr 2025_SH","18_25_SH","Perpetua",140,"Apr 2025","SH",21.8966666666667,18,"Perpetua",25,"Apr 2025_SH"
"1603",1053,"2025-04-30","Hedophyllum sessile","SH",3,2.42857142857143,18,4,25,"Apr 2025","Apr 2025_SH","18_25_SH","Perpetua",141,"Apr 2025","SH",21.8966666666667,18,"Perpetua",25,"Apr 2025_SH"
"1604",1054,"2025-04-30","Hedophyllum sessile","SH",4,3,18,4,25,"Apr 2025","Apr 2025_SH","18_25_SH","Perpetua",139,"Apr 2025","SH",21.8966666666667,18,"Perpetua",25,"Apr 2025_SH"
"1605",1054,"2025-04-30","Hedophyllum sessile","SH",4,3,18,4,25,"Apr 2025","Apr 2025_SH","18_25_SH","Perpetua",140,"Apr 2025","SH",21.8966666666667,18,"Perpetua",25,"Apr 2025_SH"
"1606",1054,"2025-04-30","Hedophyllum sessile","SH",4,3,18,4,25,"Apr 2025","Apr 2025_SH","18_25_SH","Perpetua",141,"Apr 2025","SH",21.8966666666667,18,"Perpetua",25,"Apr 2025_SH"
"1607",1055,"2025-04-30","Hedophyllum sessile","SH",5,0,18,4,25,"Apr 2025","Apr 2025_SH","18_25_SH","Perpetua",139,"Apr 2025","SH",21.8966666666667,18,"Perpetua",25,"Apr 2025_SH"
"1608",1055,"2025-04-30","Hedophyllum sessile","SH",5,0,18,4,25,"Apr 2025","Apr 2025_SH","18_25_SH","Perpetua",140,"Apr 2025","SH",21.8966666666667,18,"Perpetua",25,"Apr 2025_SH"
"1609",1055,"2025-04-30","Hedophyllum sessile","SH",5,0,18,4,25,"Apr 2025","Apr 2025_SH","18_25_SH","Perpetua",141,"Apr 2025","SH",21.8966666666667,18,"Perpetua",25,"Apr 2025_SH"
"1610",1056,"2025-04-30","Laminaria sinclairii","SH",1,146.6,18,4,25,"Apr 2025","Apr 2025_SH","18_25_SH","Perpetua",139,"Apr 2025","SH",21.8966666666667,18,"Perpetua",25,"Apr 2025_SH"
"1611",1056,"2025-04-30","Laminaria sinclairii","SH",1,146.6,18,4,25,"Apr 2025","Apr 2025_SH","18_25_SH","Perpetua",140,"Apr 2025","SH",21.8966666666667,18,"Perpetua",25,"Apr 2025_SH"
"1612",1056,"2025-04-30","Laminaria sinclairii","SH",1,146.6,18,4,25,"Apr 2025","Apr 2025_SH","18_25_SH","Perpetua",141,"Apr 2025","SH",21.8966666666667,18,"Perpetua",25,"Apr 2025_SH"
"1613",1057,"2025-04-30","Laminaria sinclairii","SH",4,0,18,4,25,"Apr 2025","Apr 2025_SH","18_25_SH","Perpetua",139,"Apr 2025","SH",21.8966666666667,18,"Perpetua",25,"Apr 2025_SH"
"1614",1057,"2025-04-30","Laminaria sinclairii","SH",4,0,18,4,25,"Apr 2025","Apr 2025_SH","18_25_SH","Perpetua",140,"Apr 2025","SH",21.8966666666667,18,"Perpetua",25,"Apr 2025_SH"
"1615",1057,"2025-04-30","Laminaria sinclairii","SH",4,0,18,4,25,"Apr 2025","Apr 2025_SH","18_25_SH","Perpetua",141,"Apr 2025","SH",21.8966666666667,18,"Perpetua",25,"Apr 2025_SH"
"1616",1058,"2025-04-30","Laminaria sinclairii","SH",5,0.2,18,4,25,"Apr 2025","Apr 2025_SH","18_25_SH","Perpetua",139,"Apr 2025","SH",21.8966666666667,18,"Perpetua",25,"Apr 2025_SH"
"1617",1058,"2025-04-30","Laminaria sinclairii","SH",5,0.2,18,4,25,"Apr 2025","Apr 2025_SH","18_25_SH","Perpetua",140,"Apr 2025","SH",21.8966666666667,18,"Perpetua",25,"Apr 2025_SH"
"1618",1058,"2025-04-30","Laminaria sinclairii","SH",5,0.2,18,4,25,"Apr 2025","Apr 2025_SH","18_25_SH","Perpetua",141,"Apr 2025","SH",21.8966666666667,18,"Perpetua",25,"Apr 2025_SH"
"1619",1059,"2025-05-01","Alaria marginata","CB",1,8.57142857142857,18,5,25,"May 2025","May 2025_CB","18_25_CB","Blanco",148,"May 2025","CB",52.4144444444444,18,"Blanco",25,"May 2025_CB"
"1620",1059,"2025-05-01","Alaria marginata","CB",1,8.57142857142857,18,5,25,"May 2025","May 2025_CB","18_25_CB","Blanco",149,"May 2025","CB",52.4144444444444,18,"Blanco",25,"May 2025_CB"
"1621",1059,"2025-05-01","Alaria marginata","CB",1,8.57142857142857,18,5,25,"May 2025","May 2025_CB","18_25_CB","Blanco",150,"May 2025","CB",52.4144444444444,18,"Blanco",25,"May 2025_CB"
"1622",1060,"2025-05-01","Alaria marginata","CB",2,0,18,5,25,"May 2025","May 2025_CB","18_25_CB","Blanco",148,"May 2025","CB",52.4144444444444,18,"Blanco",25,"May 2025_CB"
"1623",1060,"2025-05-01","Alaria marginata","CB",2,0,18,5,25,"May 2025","May 2025_CB","18_25_CB","Blanco",149,"May 2025","CB",52.4144444444444,18,"Blanco",25,"May 2025_CB"
"1624",1060,"2025-05-01","Alaria marginata","CB",2,0,18,5,25,"May 2025","May 2025_CB","18_25_CB","Blanco",150,"May 2025","CB",52.4144444444444,18,"Blanco",25,"May 2025_CB"
"1625",1061,"2025-05-01","Alaria marginata","CB",3,2,18,5,25,"May 2025","May 2025_CB","18_25_CB","Blanco",148,"May 2025","CB",52.4144444444444,18,"Blanco",25,"May 2025_CB"
"1626",1061,"2025-05-01","Alaria marginata","CB",3,2,18,5,25,"May 2025","May 2025_CB","18_25_CB","Blanco",149,"May 2025","CB",52.4144444444444,18,"Blanco",25,"May 2025_CB"
"1627",1061,"2025-05-01","Alaria marginata","CB",3,2,18,5,25,"May 2025","May 2025_CB","18_25_CB","Blanco",150,"May 2025","CB",52.4144444444444,18,"Blanco",25,"May 2025_CB"
"1631",1063,"2025-05-01","Alaria marginata","CB",5,14.3333333333333,18,5,25,"May 2025","May 2025_CB","18_25_CB","Blanco",148,"May 2025","CB",52.4144444444444,18,"Blanco",25,"May 2025_CB"
"1632",1063,"2025-05-01","Alaria marginata","CB",5,14.3333333333333,18,5,25,"May 2025","May 2025_CB","18_25_CB","Blanco",149,"May 2025","CB",52.4144444444444,18,"Blanco",25,"May 2025_CB"
"1633",1063,"2025-05-01","Alaria marginata","CB",5,14.3333333333333,18,5,25,"May 2025","May 2025_CB","18_25_CB","Blanco",150,"May 2025","CB",52.4144444444444,18,"Blanco",25,"May 2025_CB"
"1634",1064,"2025-05-01","Hedophyllum sessile","CB",1,0.4,18,5,25,"May 2025","May 2025_CB","18_25_CB","Blanco",148,"May 2025","CB",52.4144444444444,18,"Blanco",25,"May 2025_CB"
"1635",1064,"2025-05-01","Hedophyllum sessile","CB",1,0.4,18,5,25,"May 2025","May 2025_CB","18_25_CB","Blanco",149,"May 2025","CB",52.4144444444444,18,"Blanco",25,"May 2025_CB"
"1636",1064,"2025-05-01","Hedophyllum sessile","CB",1,0.4,18,5,25,"May 2025","May 2025_CB","18_25_CB","Blanco",150,"May 2025","CB",52.4144444444444,18,"Blanco",25,"May 2025_CB"
"1637",1065,"2025-05-01","Hedophyllum sessile","CB",2,1.33333333333333,18,5,25,"May 2025","May 2025_CB","18_25_CB","Blanco",148,"May 2025","CB",52.4144444444444,18,"Blanco",25,"May 2025_CB"
"1638",1065,"2025-05-01","Hedophyllum sessile","CB",2,1.33333333333333,18,5,25,"May 2025","May 2025_CB","18_25_CB","Blanco",149,"May 2025","CB",52.4144444444444,18,"Blanco",25,"May 2025_CB"
"1639",1065,"2025-05-01","Hedophyllum sessile","CB",2,1.33333333333333,18,5,25,"May 2025","May 2025_CB","18_25_CB","Blanco",150,"May 2025","CB",52.4144444444444,18,"Blanco",25,"May 2025_CB"
"1640",1066,"2025-05-01","Hedophyllum sessile","CB",3,4.6,18,5,25,"May 2025","May 2025_CB","18_25_CB","Blanco",148,"May 2025","CB",52.4144444444444,18,"Blanco",25,"May 2025_CB"
"1641",1066,"2025-05-01","Hedophyllum sessile","CB",3,4.6,18,5,25,"May 2025","May 2025_CB","18_25_CB","Blanco",149,"May 2025","CB",52.4144444444444,18,"Blanco",25,"May 2025_CB"
"1642",1066,"2025-05-01","Hedophyllum sessile","CB",3,4.6,18,5,25,"May 2025","May 2025_CB","18_25_CB","Blanco",150,"May 2025","CB",52.4144444444444,18,"Blanco",25,"May 2025_CB"
"1643",1067,"2025-05-01","Hedophyllum sessile","CB",4,0.2,18,5,25,"May 2025","May 2025_CB","18_25_CB","Blanco",148,"May 2025","CB",52.4144444444444,18,"Blanco",25,"May 2025_CB"
"1644",1067,"2025-05-01","Hedophyllum sessile","CB",4,0.2,18,5,25,"May 2025","May 2025_CB","18_25_CB","Blanco",149,"May 2025","CB",52.4144444444444,18,"Blanco",25,"May 2025_CB"
"1645",1067,"2025-05-01","Hedophyllum sessile","CB",4,0.2,18,5,25,"May 2025","May 2025_CB","18_25_CB","Blanco",150,"May 2025","CB",52.4144444444444,18,"Blanco",25,"May 2025_CB"
"1646",1068,"2025-05-01","Hedophyllum sessile","CB",5,1.2,18,5,25,"May 2025","May 2025_CB","18_25_CB","Blanco",148,"May 2025","CB",52.4144444444444,18,"Blanco",25,"May 2025_CB"
"1647",1068,"2025-05-01","Hedophyllum sessile","CB",5,1.2,18,5,25,"May 2025","May 2025_CB","18_25_CB","Blanco",149,"May 2025","CB",52.4144444444444,18,"Blanco",25,"May 2025_CB"
"1648",1068,"2025-05-01","Hedophyllum sessile","CB",5,1.2,18,5,25,"May 2025","May 2025_CB","18_25_CB","Blanco",150,"May 2025","CB",52.4144444444444,18,"Blanco",25,"May 2025_CB"
"1649",1069,"2025-05-01","Lessoniopsis littoralis","CB",1,0.4,18,5,25,"May 2025","May 2025_CB","18_25_CB","Blanco",148,"May 2025","CB",52.4144444444444,18,"Blanco",25,"May 2025_CB"
"1650",1069,"2025-05-01","Lessoniopsis littoralis","CB",1,0.4,18,5,25,"May 2025","May 2025_CB","18_25_CB","Blanco",149,"May 2025","CB",52.4144444444444,18,"Blanco",25,"May 2025_CB"
"1651",1069,"2025-05-01","Lessoniopsis littoralis","CB",1,0.4,18,5,25,"May 2025","May 2025_CB","18_25_CB","Blanco",150,"May 2025","CB",52.4144444444444,18,"Blanco",25,"May 2025_CB"
"1655",1071,"2025-05-01","Lessoniopsis littoralis","CB",3,0.2,18,5,25,"May 2025","May 2025_CB","18_25_CB","Blanco",148,"May 2025","CB",52.4144444444444,18,"Blanco",25,"May 2025_CB"
"1656",1071,"2025-05-01","Lessoniopsis littoralis","CB",3,0.2,18,5,25,"May 2025","May 2025_CB","18_25_CB","Blanco",149,"May 2025","CB",52.4144444444444,18,"Blanco",25,"May 2025_CB"
"1657",1071,"2025-05-01","Lessoniopsis littoralis","CB",3,0.2,18,5,25,"May 2025","May 2025_CB","18_25_CB","Blanco",150,"May 2025","CB",52.4144444444444,18,"Blanco",25,"May 2025_CB"
"1661",1073,"2025-05-01","Lessoniopsis littoralis","CB",5,0.2,18,5,25,"May 2025","May 2025_CB","18_25_CB","Blanco",148,"May 2025","CB",52.4144444444444,18,"Blanco",25,"May 2025_CB"
"1662",1073,"2025-05-01","Lessoniopsis littoralis","CB",5,0.2,18,5,25,"May 2025","May 2025_CB","18_25_CB","Blanco",149,"May 2025","CB",52.4144444444444,18,"Blanco",25,"May 2025_CB"
"1663",1073,"2025-05-01","Lessoniopsis littoralis","CB",5,0.2,18,5,25,"May 2025","May 2025_CB","18_25_CB","Blanco",150,"May 2025","CB",52.4144444444444,18,"Blanco",25,"May 2025_CB"
"1672",1080,"2025-06-23","Egregia menziesii","BB",2,0.666666666666667,25,6,25,"Jun 2025","Jun 2025_BB","25_25_BB","Foulweather",184,"Jun 2025","BB",4.56,25,"Foulweather",25,"Jun 2025_BB"
"1673",1080,"2025-06-23","Egregia menziesii","BB",2,0.666666666666667,25,6,25,"Jun 2025","Jun 2025_BB","25_25_BB","Foulweather",185,"Jun 2025","BB",4.56,25,"Foulweather",25,"Jun 2025_BB"
"1674",1080,"2025-06-23","Egregia menziesii","BB",2,0.666666666666667,25,6,25,"Jun 2025","Jun 2025_BB","25_25_BB","Foulweather",186,"Jun 2025","BB",4.56,25,"Foulweather",25,"Jun 2025_BB"
"1675",1081,"2025-06-23","Egregia menziesii","BB",3,0,25,6,25,"Jun 2025","Jun 2025_BB","25_25_BB","Foulweather",184,"Jun 2025","BB",4.56,25,"Foulweather",25,"Jun 2025_BB"
"1676",1081,"2025-06-23","Egregia menziesii","BB",3,0,25,6,25,"Jun 2025","Jun 2025_BB","25_25_BB","Foulweather",185,"Jun 2025","BB",4.56,25,"Foulweather",25,"Jun 2025_BB"
"1677",1081,"2025-06-23","Egregia menziesii","BB",3,0,25,6,25,"Jun 2025","Jun 2025_BB","25_25_BB","Foulweather",186,"Jun 2025","BB",4.56,25,"Foulweather",25,"Jun 2025_BB"
"1678",1082,"2025-06-23","Egregia menziesii","BB",4,0,25,6,25,"Jun 2025","Jun 2025_BB","25_25_BB","Foulweather",184,"Jun 2025","BB",4.56,25,"Foulweather",25,"Jun 2025_BB"
"1679",1082,"2025-06-23","Egregia menziesii","BB",4,0,25,6,25,"Jun 2025","Jun 2025_BB","25_25_BB","Foulweather",185,"Jun 2025","BB",4.56,25,"Foulweather",25,"Jun 2025_BB"
"1680",1082,"2025-06-23","Egregia menziesii","BB",4,0,25,6,25,"Jun 2025","Jun 2025_BB","25_25_BB","Foulweather",186,"Jun 2025","BB",4.56,25,"Foulweather",25,"Jun 2025_BB"
"1681",1083,"2025-06-23","Egregia menziesii","BB",5,0.2,25,6,25,"Jun 2025","Jun 2025_BB","25_25_BB","Foulweather",184,"Jun 2025","BB",4.56,25,"Foulweather",25,"Jun 2025_BB"
"1682",1083,"2025-06-23","Egregia menziesii","BB",5,0.2,25,6,25,"Jun 2025","Jun 2025_BB","25_25_BB","Foulweather",185,"Jun 2025","BB",4.56,25,"Foulweather",25,"Jun 2025_BB"
"1683",1083,"2025-06-23","Egregia menziesii","BB",5,0.2,25,6,25,"Jun 2025","Jun 2025_BB","25_25_BB","Foulweather",186,"Jun 2025","BB",4.56,25,"Foulweather",25,"Jun 2025_BB"
"1684",1084,"2025-06-24","Egregia menziesii","FC",1,0,26,6,25,"Jun 2025","Jun 2025_FC","26_25_FC","Foulweather",196,"Jun 2025","FC",12.2233333333333,26,"Foulweather",25,"Jun 2025_FC"
